prolific_id,n_hit,n_fa,n_miss,n_cr,acc_229,sum,dprime,beta,aprime,bppd,c
5ff27e3fad6c6d2a2f9a6011,26,15,4,15,68%,60,1.057414228,0.571744866,0.789102564,0.014290222,-0.528707114
5ff37e0050a71994a54be514,22,2,8,28,83%,60,2.000923837,2.227625192,0.905844156,-0.367702065,0.400283143
5ff61abe2ac133164d8958d3,25,8,4,22,80%,59,1.636612165,0.699779633,0.875644723,1,-0.218127307
5ff675405edf4321a7fe49f4,28,14,2,15,73%,59,1.442534359,0.37524723,0.838467433,-1,-0.679477882
60009bb72723c617a6f5bed5,30,3,0,27,95%,60,3.352430252,0.210383535,0.975,-0.173558092,-0.464982995
60056c12a83e503d9b56c5b5,25,4,4,26,86%,59,2.093847618,1.022208354,0.921545535,1,0.010490419
6007287ed787d81a04d1410c,27,5,2,25,88%,59,2.308238687,0.589607846,0.934557258,1,-0.228874784
6008b7087367795557f236cd,23,0,6,30,90%,59,2.924698496,7.282165505,0.948275862,-0.19886732,0.678848873
60103c590ae5c22f34993278,30,5,0,25,92%,60,3.066442681,0.155000653,0.958333333,-0.5625,-0.607976781
60115ec690cb860008ee3f9b,26,6,4,23,83%,59,1.840914604,0.777146807,0.898289317,-0.125874126,-0.136956927
601426dd52fa5e3963a926c8,25,0,4,29,93%,58,3.164478624,5.624832523,0.965517241,-0.19886732,0.545805922
60143c0f36253d3c41e397d8,27,0,3,30,95%,60,3.352430252,4.753223689,0.975,0.317647059,0.464982995
60145246eadebd19d5d544a3,6,13,23,17,39%,59,-0.621071003,0.745466734,0.297986584,-0.330578512,0.472964874
60168f07be88ba1010fc4b1e,28,20,2,10,63%,60,0.984757841,0.4088035,0.771428571,-0.642910801,-0.908366141
6017a0b4246e5141a8557ab2,25,7,5,23,80%,60,1.625334772,0.83278848,0.875652174,-1,-0.112577174
6017eee639ce08aa5861fd56,23,13,6,17,68%,59,0.945929748,0.745466734,0.772127907,0.341859765,-0.310535501
60181267b7dae051afe72527,28,1,2,29,95%,60,3.061442672,1.488717355,0.973830049,-0.695881585,0.129976275
60182e417ce9b30277139c72,23,3,7,27,83%,60,1.911322344,1.629834514,0.90257649,0.015030256,0.255570959
60185125a263080a4243e740,26,6,1,23,88%,56,2.394669538,0.371206556,0.934611754,-1,-0.413834393
60188bd6df239a1617cce54f,30,1,0,29,98%,60,3.801895732,0.40115539,0.991666667,-0.3,-0.240250255
60194185dc1e1f00083cb6c6,13,4,14,24,67%,55,0.969722569,1.671299386,0.774589608,-1,0.529637461
60196162abe00c035d37b4b9,27,7,1,20,85%,55,2.247668176,0.321740487,0.920731065,0.16608825,-0.504527319
6019870c02683a0b378648c6,16,18,13,12,47%,59,-0.119344876,1.022365068,0.452961981,-0.331707518,-0.185333785
60199372bd48490e12a0d92e,30,7,0,23,88%,60,2.841288334,0.129082758,0.941666667,-1,-0.720553954
6019b5b180b3ce13ea04df11,28,4,2,26,90%,60,2.45815929,0.655746539,0.945054945,-0.44,-0.171665416
601ab327889d5f33db020f98,30,3,0,27,95%,60,3.352430252,0.210383535,0.975,0.072662078,-0.464982995
601aef8553aa4340c3c1ee67,26,2,3,26,91%,57,2.55630492,1.246951632,0.952230959,0.3,0.086336288
601b1a200826f748fac5fe13,27,1,2,29,95%,59,3.043691738,1.525957221,0.973213473,-0.317647059,0.138851742
601bcd1833bf995c29cdaabb,30,1,0,29,98%,60,3.801895732,0.40115539,0.991666667,-1,-0.240250255
601c12364879f66821bae819,28,6,2,24,87%,60,2.208286103,0.519451363,0.925595238,-0.124324324,-0.29660201
601eb56665282d352860e41b,14,18,11,8,43%,51,-0.337127274,1.111545764,0.377047397,0.075300242,-0.313684578
602132289ca8fa07b179a9c7,26,2,4,28,90%,60,2.45815929,1.524979455,0.945054945,1,0.171665416
60216d4e9acb1812b9b549df,29,2,1,28,95%,60,3.061442672,0.671719179,0.973830049,0.226429557,-0.129976275
602171055d5b3313c3a39cf0,30,5,0,25,92%,60,3.066442681,0.155000653,0.958333333,-0.00896861,-0.607976781
60224092ed109a300239d920,27,4,3,26,88%,60,2.268646359,0.839894314,0.934116809,0.165803109,-0.076908951
6023aef5c065f603b25cc126,20,14,9,16,61%,59,0.557987719,0.895379567,0.685359195,-1,-0.198046569
602537bf6292a7016a3b8ca0,17,0,6,20,86%,43,2.591047007,5.9029975,0.934782609,-0.539960099,0.685228893
60253f70e3734903217abed1,24,3,5,27,86%,59,2.113966923,1.385521476,0.921898946,-0.563909774,0.15424867
6027192deaecac157dfebd4a,17,15,13,15,53%,60,0.162429373,0.986894978,0.562745098,0.538461538,-0.081214686
6027a9db556222222b5668e7,15,7,15,23,63%,60,0.700090213,1.277702001,0.720289855,0.005379558,0.350045106
6027b3759516735a4b497150,30,1,0,29,98%,60,3.801895732,0.40115539,0.991666667,0.009623005,-0.240250255
602870c955736d1c913893c7,25,10,2,18,78%,55,1.69810062,0.430651786,0.874764844,-0.12972973,-0.496116324
60295da4f4090f3180785c4b,0,0,23,28,55%,51,0.07754664,1.174633734,NA,-1,2.075607452
602a79ad86b0770624288e16,29,4,1,26,92%,60,2.718111839,0.440477527,0.955901857,0.13734742,-0.301641691
602a8a02aa844c09dcb58723,20,2,9,27,81%,58,1.860034556,2.322287271,0.891666667,0.063557135,0.452976849
602b2d3fb9bd922649dcb9c5,14,16,14,13,47%,57,-0.125661347,1.007926638,0.450700431,1,-0.062830673
602bfb0e85fd0040cd972c41,13,12,14,16,53%,55,0.128964885,1.014190265,0.550620676,0.314285714,0.109258619
602f33eb166df7c14953e825,23,11,7,19,70%,60,1.02938156,0.826259197,0.788329519,-0.26686217,-0.185399433
602fd3dfaece2bd458c1b7cf,22,4,0,14,90%,40,2.735583701,0.168356721,0.944444444,0.016354433,-0.65129435
602fe20f2d682dd71673dc04,22,5,7,25,80%,59,1.59973431,1.222099811,0.872661964,0.271300448,0.125377405
6030fd3ba11bc8fb5a7e90c1,19,7,9,20,71%,55,1.065894974,1.09641956,0.796001288,-0.563909774,0.086359283
60318ef24ad77a10fe4ee307,30,10,0,20,83%,60,2.557185341,0.110157732,0.916666667,-0.623376623,-0.86260545
60323cf610c7c1204961d857,23,1,2,24,94%,50,2.878227637,1.476262929,0.968297101,-1,0.135331147
6032e55d6c0b933643a7a561,25,18,5,12,62%,60,0.680238337,0.671645422,0.715833333,-1,-0.585125391
6032ff11977e11381ff8603b,28,1,1,29,97%,59,3.305551238,1.02653243,0.982451093,-0.335463259,0.007921992
6034c980ed0b01ce54264e32,28,1,2,26,95%,57,3.011914223,1.372851099,0.972771673,-0.196971764,0.105212051
603541012bb2d79bcd0a7d25,29,4,1,26,92%,60,2.718111839,0.440477527,0.955901857,-0.302865995,-0.301641691
603596ef5c0c3206e41bfb4c,29,5,1,25,90%,60,2.58594217,0.386385567,0.946896552,-0.601423488,-0.367726525
6035aa763287825073426273,29,11,0,17,81%,57,2.390328,0.107540029,0.901785714,-0.118233668,-0.932881234
603953e7302d0728f1519ad7,30,5,0,24,92%,59,3.043932913,0.151844297,0.956896552,1,-0.619231665
603ac38e16b38973a326658c,26,11,4,19,75%,60,1.386705575,0.603598505,0.84159919,-0.338106603,-0.364061441
603af68f8d9a2b7881a2aebe,28,3,2,26,92%,59,2.592561233,0.762745794,0.953700897,1,-0.104464445
603ca7828d9a2ba67a41342f,28,2,1,28,95%,59,3.045598688,0.689541521,0.973501642,1,-0.122054283
603cb9eeb54e6ca8b5294c2e,28,14,2,14,72%,58,1.400745061,0.374919717,0.832738095,0.082558071,-0.700372531
603d4fe6945077c526f54762,22,11,7,19,69%,59,1.003781097,0.84092583,0.78388536,0.158220816,-0.172599202
6040093e0a7ed41aeb718833,23,0,7,30,88%,60,2.841288334,7.746968021,0.941666667,0,0.720553954
6040bea12c052c3106be9163,26,7,3,21,82%,57,1.839419755,0.606216744,0.895805703,-0.254287845,-0.272106294
6041daa3bf7f411e952f370c,9,0,16,19,64%,44,1.615861522,6.433547893,0.84,-1,1.152033224
60455b5049cb5f6961abf663,27,0,3,29,95%,59,3.339277365,4.621626142,0.975,0.312948591,0.458406552
604642afab11690a6c1680c0,30,0,0,30,100%,60,4.282396242,1,1,-0.119270402,0
604687e5b91a1b09dc720042,22,5,6,24,81%,57,1.661027349,1.127453163,0.880408923,0.458448109,0.072221117
604787f73109262a0e388a15,12,5,13,16,61%,46,0.626266677,1.253958665,0.705367063,-0.28,0.361356412
6047b7e4e00094000b1c5f7a,23,7,7,23,77%,60,1.400180425,1,0.847826087,NA,0
6047c18cb0f594062ac39158,24,12,5,18,71%,59,1.147741015,0.685606777,0.807327586,NA,-0.328864284
60487525ce38371d1b941362,28,3,0,22,94%,53,3.219216515,0.196917186,0.97,NA,-0.504772514
60488c60f2bca6bd9af97a66,25,2,4,28,90%,59,2.437178451,1.558846739,0.943720854,NA,0.182155836
604b97cda0d3eedc0dee5245,22,14,8,12,61%,56,0.507206927,0.838797971,0.671989122,NA,-0.346575312
604d242c7c866fc358db7d48,26,1,3,27,93%,57,2.820177578,1.850706655,0.963221285,NA,0.218272618
604dfdb4cbc22ea42280e20b,27,6,3,24,85%,60,2.018773173,0.665324512,0.913194444,NA,-0.201845544
