prolific_id,n_hit,n_fa,n_miss,n_cr,acc_407,sum,dprime,beta,aprime,bppd,c
5fe6e04126fd080522237bf7,25,4,5,26,85%,60,1.982658788,1.139994773,0.911923077,-0.135135135,0.066084834
5fe75ddffef4d157617afc85,25,8,4,22,80%,59,1.636612165,0.699779633,0.875644723,0.024984765,-0.218127307
5feb3fa8c2bdebbc5d1a0ebf,24,9,6,21,75%,60,1.313474696,0.820306822,0.834821429,6.61E-17,-0.150803694
5feb9db7238d4b7c80de5f7d,21,8,9,21,71%,59,1.078901203,1.036823254,0.797906404,0.601423488,0.033516947
5ff27e3fad6c6d2a2f9a6011,21,9,9,21,70%,60,1.011867308,1,0.785714286,0.169435216,-5.55E-17
5ff37e0050a71994a54be514,15,2,15,28,72%,60,1.400745061,2.667237688,0.832738095,-0.310344828,0.700372531
5ff61abe2ac133164d8958d3,22,5,8,25,78%,60,1.525423336,1.281372112,0.863181818,-9.99E-17,0.162532892
5ff675405edf4321a7fe49f4,25,19,4,10,60%,58,0.651112923,0.629480027,0.71,0.463576159,-0.710876928
60009bb72723c617a6f5bed5,25,5,5,25,83%,60,1.85048912,1,0.9,0.182481752,0
60056c12a83e503d9b56c5b5,17,3,13,27,73%,60,1.373661504,2.055152361,0.835511983,1,0.524401379
6007287ed787d81a04d1410c,27,2,3,28,92%,60,2.611977192,1.280821573,0.954695767,0.4,0.094756465
6008b7087367795557f236cd,19,0,11,30,82%,60,2.470489468,9.37595376,0.908333333,0.423487544,0.905953387
60103c590ae5c22f34993278,21,3,9,27,80%,60,1.717165785,1.832272878,0.880952381,0.365853659,0.352649238
60115ec690cb860008ee3f9b,20,3,10,27,78%,60,1.627219351,1.909839016,0.869907407,0.594802126,0.397622455
601426dd52fa5e3963a926c8,14,4,16,26,67%,60,0.976466938,1.743311026,0.774725275,-0.062906725,0.569180759
60143c0f36253d3c41e397d8,16,2,12,28,76%,58,1.574486123,2.627283401,0.856037415,-0.577861163,0.613502
60145246eadebd19d5d544a3,24,25,4,5,50%,58,0.089254186,0.917075841,0.54265873,-0.044510386,-0.969871653
60168f07be88ba1010fc4b1e,27,18,2,12,66%,59,1.137987904,0.396007411,0.795785441,0.116683327,-0.814000175
6017a0b4246e5141a8557ab2,23,8,7,22,75%,60,1.300268989,0.937108816,0.833498024,0.3,-0.049955718
6017eee639ce08aa5861fd56,15,19,13,7,41%,54,-0.50291243,1.185286114,0.328241091,-0.434782609,-0.337999583
60181267b7dae051afe72527,26,2,4,28,90%,60,2.45815929,1.524979455,0.945054945,0.152252098,0.171665416
60182e417ce9b30277139c72,18,3,11,26,76%,58,1.48855401,1.946798486,0.852564103,-0.125874126,0.447539167
60185125a263080a4243e740,16,7,14,22,64%,59,0.755437041,1.251311223,0.733065569,1,0.29677123
60188bd6df239a1617cce54f,25,7,5,23,80%,60,1.625334772,0.83278848,0.875652174,-0.122137405,-0.112577174
60194185dc1e1f00083cb6c6,8,0,22,25,60%,55,1.469723055,7.114532429,0.816666667,-0.020408163,1.335040303
60196162abe00c035d37b4b9,23,7,5,21,79%,56,1.526771301,0.837970201,0.864389234,-0.623376623,-0.115782068
6019870c02683a0b378648c6,18,15,12,15,55%,60,0.245006223,0.970431923,0.591666667,0.52499294,-0.122503112
60199372bd48490e12a0d92e,29,5,1,25,90%,60,2.58594217,0.386385567,0.946896552,-1.12E-16,-0.367726525
6019b5b180b3ce13ea04df11,21,2,8,28,83%,59,1.97371261,2.263466431,0.903092501,0.263987983,0.413888756
601ab327889d5f33db020f98,28,2,2,28,93%,60,2.801490122,1,0.964285714,0.365853659,1.11E-16
601aef8553aa4340c3c1ee67,17,5,11,25,72%,58,1.187527325,1.482370689,0.813515406,-1,0.331480897
601b1a200826f748fac5fe13,16,4,14,26,70%,60,1.138361519,1.743311026,0.802884615,0.577358491,0.488233469
601bcd1833bf995c29cdaabb,30,2,0,28,97%,60,3.541943182,0.26946377,0.983333333,-0.006451613,-0.37022653
601c12364879f66821bae819,19,2,11,28,78%,60,1.730036408,2.526479843,0.875469925,0.257142857,0.535726857
601eb56665282d352860e41b,11,13,14,12,46%,50,-0.193344015,0.990676425,0.425824176,-0.492762364,0.048448934
602132289ca8fa07b179a9c7,22,4,8,26,80%,60,1.657593004,1.46075751,0.877622378,0.290102389,0.228617726
60216d4e9acb1812b9b549df,22,2,7,28,85%,59,2.075234811,2.124582158,0.913375131,0.217391304,0.363127655
602171055d5b3313c3a39cf0,21,4,9,26,78%,60,1.563347883,1.538915572,0.865842491,0,0.275740287
60224092ed109a300239d920,16,6,14,24,67%,60,0.888488333,1.38096846,0.760416667,0.70374815,0.363296876
6023aef5c065f603b25cc126,17,17,13,13,50%,60,0,1,0.5,0.463576159,-0.162429373
602537bf6292a7016a3b8ca0,12,1,11,21,73%,45,1.564634766,3.133956772,0.852960898,0.07804878,0.730072203
60253f70e3734903217abed1,17,3,13,27,73%,60,1.373661504,2.055152361,0.835511983,0.005379558,0.524401379
6027192deaecac157dfebd4a,17,21,13,9,43%,60,-0.343504282,1.121640988,0.375457875,-0.705904066,-0.334181513
6027a9db556222222b5668e7,15,13,15,16,53%,59,0.125661347,1.007926638,0.549299569,-1.73E-16,0.062830673
6027b3759516735a4b497150,21,1,8,27,84%,57,2.201328955,3.19515158,0.916150272,-1.20E-16,0.527696929
602870c955736d1c913893c7,24,6,6,24,80%,60,1.615082084,1,0.875,0.178571429,0
60295da4f4090f3180785c4b,0,0,25,26,51%,51,0.015453735,1.032628118,NA,-0.002822052,2.077628698
602a79ad86b0770624288e16,26,4,4,26,87%,60,2.114828457,1,0.923076923,-0.088291747,0
602a8a02aa844c09dcb58723,11,6,18,23,59%,58,0.486762537,1.30070932,0.66798419,-0.283667622,0.540119107
602b2d3fb9bd922649dcb9c5,16,15,13,13,51%,57,0.039117979,0.995858092,0.515875154,-0.441176471,-0.106102357
602bfb0e85fd0040cd972c41,19,14,8,16,61%,57,0.595103391,0.879060095,0.695321637,0.057099383,-0.216604405
602f33eb166df7c14953e825,25,16,5,14,65%,60,0.844297269,0.653925064,0.750714286,0.006125442,-0.503095925
602fd3dfaece2bd458c1b7cf,19,6,2,12,79%,39,1.614138302,0.524027018,0.872180451,-0.4,-0.400344899
602fe20f2d682dd71673dc04,18,9,11,21,66%,59,0.802671492,1.087582952,0.743698686,0.65287264,0.104597908
6030fd3ba11bc8fb5a7e90c1,7,8,17,20,52%,52,0.019940402,1.01071254,0.507185374,-0.085714286,0.534370714
60318ef24ad77a10fe4ee307,27,9,3,21,80%,60,1.717165785,0.545770235,0.880952381,0.340937786,-0.352649238
60323cf610c7c1204961d857,17,1,7,21,83%,46,2.036790099,2.735086825,0.90756833,0.223866117,0.493994537
6032e55d6c0b933643a7a561,22,19,8,11,55%,60,0.270887429,0.881711049,0.602272727,0.169435216,-0.464735061
6032ff11977e11381ff8603b,22,3,7,27,83%,59,1.885721881,1.658765127,0.899995646,0.3,0.26837119
6034c980ed0b01ce54264e32,21,4,7,25,81%,57,1.684036972,1.387358924,0.881522989,-0.056274451,0.194414903
603541012bb2d79bcd0a7d25,22,5,8,25,78%,60,1.525423336,1.281372112,0.863181818,-0.70072827,0.162532892
603596ef5c0c3206e41bfb4c,26,2,4,28,90%,60,2.45815929,1.524979455,0.945054945,-0.145888594,0.171665416
6035aa763287825073426273,20,13,10,15,60%,58,0.502530588,0.920555666,0.670337302,0.053224796,-0.164721926
603953e7302d0728f1519ad7,29,7,1,22,86%,59,2.335187361,0.316165311,0.926589468,-9.99E-17,-0.49310393
603ac38e16b38973a326658c,23,12,7,18,68%,60,0.945096436,0.806501817,0.772342995,-0.061452514,-0.227541995
603af68f8d9a2b7881a2aebe,20,8,10,21,69%,59,0.988954769,1.080715392,0.781472359,0.050251256,0.078490164
603ca7828d9a2ba67a41342f,25,5,5,25,83%,60,1.85048912,1,0.9,0.35,0
603cb9eeb54e6ca8b5294c2e,21,10,8,19,69%,58,0.958288015,0.914013466,0.775689223,0.333333333,-0.093823541
603d4fe6945077c526f54762,19,9,11,21,67%,60,0.835225001,1.076557054,0.750626566,1,0.088321154
6040093e0a7ed41aeb718833,18,4,12,26,73%,60,1.302420452,1.697316375,0.829059829,0.517241379,0.406204003
6040bea12c052c3106be9163,16,4,12,24,71%,56,1.188239808,1.647915036,0.8125,-0.664739884,0.420378842
6041daa3bf7f411e952f370c,6,0,20,24,60%,50,1.349827122,6.431381398,0.807692308,0.15109357,1.37883535
60455b5049cb5f6961abf663,22,2,8,28,83%,60,2.000923837,2.227625192,0.905844156,1,0.400283143
604642afab11690a6c1680c0,29,6,1,24,88%,60,2.468238653,0.348925443,0.937859195,0.139664804,-0.426578284
604687e5b91a1b09dc720042,17,7,12,23,68%,59,0.910518607,1.249724464,0.765557662,-0.210958904,0.244830909
604787f73109262a0e388a15,6,0,18,21,60%,45,1.357078164,6.012860383,0.8125,-0.191999597,1.321884487
6047b7e4e00094000b1c5f7a,17,7,12,22,67%,58,0.884918144,1.227927952,0.760695187,0.44137931,0.232030678
6047c18cb0f594062ac39158,24,13,6,17,68%,60,0.969970415,0.731345261,0.776348039,-0.039365714,-0.322555835
60487525ce38371d1b941362,22,7,4,20,79%,53,1.586728336,0.758674987,0.871477596,0.440649917,-0.174057398
60488c60f2bca6bd9af97a66,19,3,11,27,77%,60,1.540523478,1.972546291,0.858674464,0.266089575,0.440970392
604b97cda0d3eedc0dee5245,17,18,8,11,52%,54,0.151687645,0.945051331,0.560896183,NA,-0.372581661
604d242c7c866fc358db7d48,19,2,7,22,82%,50,1.871007363,1.910677973,0.898064655,NA,0.346047884
604dfdb4cbc22ea42280e20b,24,3,6,26,85%,59,1.999357214,1.468368068,0.911903183,NA,0.192137565
